정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
SEB102900042,우리들가정의원,37.5432423,126.9876591,2025-10-31,3590,11,서울특별시,서울BIS
SEB218000438,지축역현대프리미어캠퍼스,37.6460821,126.911874,2025-10-31,35221,11,서울특별시,서울BIS
SEB110900039,상계청소년문화의집.상계주공14단지,37.6706636,127.0566788,2025-10-31,11887,11,서울특별시,서울BIS
SEB219000411,신원아파트,37.6872944,126.7628898,2025-10-31,36019,11,서울특별시,서울BIS
SEB115900246,한서고등학교.보람아파트,37.5748665,126.8114926,2025-10-31,16540,11,서울특별시,서울BIS
SEB207000007,장암주공5단지앞,37.7279027,127.059496,2025-10-31,61074,11,서울특별시,서울BIS
SEB218000593,DMC자이더포레리버뷰,37.5809765,126.8588167,2025-10-31,35316,11,서울특별시,서울BIS
SEB123900026,서울동부지방법원.검찰청,37.48351,127.120922,2025-10-31,24530,11,서울특별시,서울BIS
SEB222001854,세계사이버대학입구,37.677417,127.1127768,2025-10-31,49666,11,서울특별시,서울BIS
SEB213000433,철산주공10단지,37.4843415,126.8672537,2025-10-31,38509,11,서울특별시,서울BIS
SEB108900169,송중동주민센터,37.6159868,127.0336239,2025-10-31,9598,11,서울특별시,서울BIS
SEB108900048,삼광학원,37.6244222,127.0322762,2025-10-31,9826,11,서울특별시,서울BIS
SEB103900045,응봉역.광희중,37.5520425,127.0344339,2025-10-31,4563,11,서울특별시,서울BIS
SEB222001530,별사랑마을2-7단지,37.652978,127.126102,2025-10-31,42410,11,서울특별시,서울BIS
SEB212000158,서울농원,37.5363092,126.8163677,2025-10-31,45604,11,서울특별시,서울BIS
SEB123000050,잠실5단지,37.5122132,127.0939144,2025-10-31,24139,11,서울특별시,서울BIS
SEB121900300,서울추모공원,37.4542683,127.0428811,2025-10-31,22099,11,서울특별시,서울BIS
SEB207000585,낙양물사랑공원앞,37.7471263,127.0939598,2025-10-31,61122,11,서울특별시,서울BIS
SEB107000204,고려대이공대.고대병원,37.586431,127.02588,2025-10-31,8300,11,서울특별시,서울BIS
SEB103900020,원형화단,37.5485929,127.0194898,2025-10-31,4573,11,서울특별시,서울BIS
SEB104900067,대원외고앞,37.5632448,127.0871413,2025-10-31,5739,11,서울특별시,서울BIS
SEB204000331,남위례역.창곡교차로,37.4641711,127.141442,2025-10-31,48389,11,서울특별시,서울BIS
SEB109000136,쌍문초등학교,37.6469743,127.0256814,2025-10-31,10222,11,서울특별시,서울BIS
SEB100000122,현대그룹빌딩,37.575912,127.000807,2025-10-31,1218,11,서울특별시,서울BIS
SEB221000098,수평사거리.우림아파트,37.5906928,127.1485322,2025-10-31,39058,11,서울특별시,서울BIS
SEB120900056,동인약국.인헌중고입구,37.471972,126.9669821,2025-10-31,21533,11,서울특별시,서울BIS
SEB111000102,폭포동,37.630715,126.931032,2025-10-31,12190,11,서울특별시,서울BIS
SEB124000202,강일동주민센터,37.565716,127.173874,2025-10-31,25319,11,서울특별시,서울BIS
SEB108000184,수유역.강북구청,37.6386311,127.0260514,2025-10-31,9272,11,서울특별시,서울BIS
SEB116000058,구로역·NC신구로점,37.5000384,126.8828494,2025-10-31,17144,11,서울특별시,서울BIS
SEB113000416,신촌오거리.현대백화점,37.5559833,126.9345037,2025-10-31,13021,11,서울특별시,서울BIS
SEB100000046,하림각,37.5981476,126.9622153,2025-10-31,1141,11,서울특별시,서울BIS
SEB108000049,화계사입구.한신대학교대학원,37.6337259,127.0139522,2025-10-31,9137,11,서울특별시,서울BIS
SEB213000012,광명시청.한국폴리텍대학,37.4788642,126.8636857,2025-10-31,38013,11,서울특별시,서울BIS
SEB120000237,한남운수대학동차고지,37.470195,126.93969,2025-10-31,21339,11,서울특별시,서울BIS
SEB235001029,고읍주공4단지.건강보험양주지사,37.7954626,127.0783534,2025-10-31,68129,11,서울특별시,서울BIS
SEB107900323,아리랑시장,37.6024197,127.0114966,2025-10-31,8843,11,서울특별시,서울BIS
SEB121900323,양재시민의숲매헌역입구,37.469293,127.037376,2025-10-31,22911,11,서울특별시,서울BIS
SEB108000077,삼양사거리역,37.6215172,127.0205867,2025-10-31,9165,11,서울특별시,서울BIS
SEB112000374,서대문구청,37.5784645,126.9357996,2025-10-31,13775,11,서울특별시,서울BIS
SEB221000241,돌다리.구리전통시장(중),37.6005006,127.1387492,2025-10-31,39038,11,서울특별시,서울BIS
SEB209000263,안양인라인경기장,37.4091901,126.9507115,2025-10-31,56017,11,서울특별시,서울BIS
SEB119900081,자이아파트정문앞,37.4891368,126.9627803,2025-10-31,20504,11,서울특별시,서울BIS
SEB116900002,SK허브수.구로우성APT,37.4956839,126.8738018,2025-10-31,17690,11,서울특별시,서울BIS
SEB121900332,반포종합운동장,37.500511,126.996503,2025-10-31,22860,11,서울특별시,서울BIS
SEB116900261,그랜드아파트.홍진연립,37.5078617,126.8479791,2025-10-31,17408,11,서울특별시,서울BIS
SEB123000697,잠신고등학교,37.51646,127.090655,2025-10-31,24919,11,서울특별시,서울BIS
SEB121000174,방배동대우효령아파트앞,37.480167,126.994093,2025-10-31,22250,11,서울특별시,서울BIS
SEB123000288,경찰병원.서울동부고용노동지청,37.494675,127.122337,2025-10-31,24379,11,서울특별시,서울BIS
SEB115900053,롯데1차,37.5545127,126.8409792,2025-10-31,16581,11,서울특별시,서울BIS
SEB110000352,하계시영아파트,37.634055,127.065452,2025-10-31,11453,11,서울특별시,서울BIS
SEB113900022,창전삼성아파트107동,37.5507316,126.9309953,2025-10-31,14517,11,서울특별시,서울BIS
SEB106000259,송곡여고양원역,37.605473,127.1056,2025-10-31,7356,11,서울특별시,서울BIS
SEB123000223,문정시영.가락프라자아파트,37.491223,127.1345693,2025-10-31,24313,11,서울특별시,서울BIS
SEB213000481,광명역데시앙.일직동행정복지센,37.4180969,126.8831922,2025-10-31,38215,11,서울특별시,서울BIS
SEB114000426,신정1동주민센터.신오새마을금고,37.5172033,126.854371,2025-10-31,15232,11,서울특별시,서울BIS
SEB219000409,일산터미널,37.6855131,126.7732484,2025-10-31,36089,11,서울특별시,서울BIS
SEB107000235,석계역5번출구,37.6138925,127.0653703,2025-10-31,8332,11,서울특별시,서울BIS
SEB122000259,현대아파트,37.4822653,127.0528285,2025-10-31,23363,11,서울특별시,서울BIS
SEB103000115,송정동서울숲아이파크,37.55182,127.069252,2025-10-31,4214,11,서울특별시,서울BIS
SEB123000005,석촌역,37.503242,127.109062,2025-10-31,24005,11,서울특별시,서울BIS
SEB100900135,금융연수원,37.5858776,126.9818478,2025-10-31,1807,11,서울특별시,서울BIS
SEB112900153,유진상가,37.590665,126.941944,2025-10-31,13929,11,서울특별시,서울BIS
SEB124000096,길동성당,37.544388,127.148191,2025-10-31,25197,11,서울특별시,서울BIS
SEB107000244,상진운수종점,37.611267,127.065628,2025-10-31,8342,11,서울특별시,서울BIS
SEB119900104,건영아파트,37.5074478,126.9476344,2025-10-31,20894,11,서울특별시,서울BIS
SEB120900038,인헌연세약국,37.4750663,126.9667445,2025-10-31,21552,11,서울특별시,서울BIS
SEB118000517,영등포구청,37.524315,126.895222,2025-10-31,19852,11,서울특별시,서울BIS
SEB120000140,관악드림타운북문,37.491545,126.951076,2025-10-31,21242,11,서울특별시,서울BIS
SEB113900240,동교로사거리,37.555658,126.9198714,2025-10-31,14853,11,서울특별시,서울BIS
SEB121000248,옛골,37.430946,127.070438,2025-10-31,22324,11,서울특별시,서울BIS
SEB119000053,대림초등학교,37.4998553,126.9261279,2025-10-31,20146,11,서울특별시,서울BIS
SEB105000093,종암초등학교앞,37.5816186,127.0295992,2025-10-31,6179,11,서울특별시,서울BIS
SEB121000249,염곡마을.서초50플러스센터,37.4616076,127.048863,2025-10-31,22325,11,서울특별시,서울BIS
SEB106900018,정신교회,37.5997944,127.0813967,2025-10-31,7503,11,서울특별시,서울BIS
SEB100900204,성균관대학교,37.5884638,126.9900035,2025-10-31,1881,11,서울특별시,서울BIS
SEB110000077,공릉역,37.6259895,127.0736172,2025-10-31,11177,11,서울특별시,서울BIS
SEB122000102,삼성동서광아파트,37.517323,127.042455,2025-10-31,23205,11,서울특별시,서울BIS
SEB103000084,경일초등학교입구,37.541079,127.046372,2025-10-31,4183,11,서울특별시,서울BIS
SEB102000198,이촌2동대림아파트.새남터성지,37.5261753,126.956323,2025-10-31,3292,11,서울특별시,서울BIS
SEB117900170,신흥초등학교,37.4593571,126.9082692,2025-10-31,18963,11,서울특별시,서울BIS
SEB118900047,신풍역.수녀원,37.4994414,126.9077008,2025-10-31,19574,11,서울특별시,서울BIS
SEB220000004,정부과천청사역3번출구,37.4265735,126.9899513,2025-10-31,37006,11,서울특별시,서울BIS
SEB112900090,싸이버아파트,37.5871221,126.934002,2025-10-31,13549,11,서울특별시,서울BIS
SEB119000321,노량진수산시장,37.5158123,126.9411206,2025-10-31,20994,11,서울특별시,서울BIS
SEB222001110,순화궁로.은아농원앞,37.6885224,127.1078788,2025-10-31,0,11,서울특별시,서울BIS
SEB124000142,상일1동주민센터.롯데캐슬베네루체,37.5502885,127.1682562,2025-10-31,25253,11,서울특별시,서울BIS
SEB210000232,상지초등학교,37.4933134,126.7615755,2025-10-31,46633,11,서울특별시,서울BIS
SEB108000101,창문여고앞,37.6119977,127.0354111,2025-10-31,9189,11,서울특별시,서울BIS
SEB119000012,노량진역,37.5138325,126.9447114,2025-10-31,20012,11,서울특별시,서울BIS
SEB105000139,답십리2동두산아파트,37.572755,127.058512,2025-10-31,6225,11,서울특별시,서울BIS
SEB110000084,대림아파트상가,37.6603435,127.0586794,2025-10-31,11184,11,서울특별시,서울BIS
SEB112000187,서대문독립공원·극동아파트,37.5718528,126.959319,2025-10-31,13270,11,서울특별시,서울BIS
SEB110000290,상계역5번출구,37.6613639,127.0739702,2025-10-31,11391,11,서울특별시,서울BIS
SEB100900017,국민생활관,37.5897456,126.9988619,2025-10-31,1521,11,서울특별시,서울BIS
SEB108900225,신성빌라,37.6436773,127.0034868,2025-10-31,9877,11,서울특별시,서울BIS
SEB207000224,고산대광로제비앙.고산센트레빌,37.7307412,127.1116283,2025-10-31,61106,11,서울특별시,서울BIS
SEB116900137,영림중학교,37.4976174,126.8916635,2025-10-31,17937,11,서울특별시,서울BIS
SEB115000894,"공항중학교.마곡엠밸리9,10단지",37.560738,126.817152,2025-10-31,16020,11,서울특별시,서울BIS
SEB111900030,시립은평병원.파크자이아파트,37.593162,126.922315,2025-10-31,12598,11,서울특별시,서울BIS
SEB103900272,응봉역.광희중학교,37.551878,127.035298,2025-10-31,4887,11,서울특별시,서울BIS
SEB107900100,미아사거리전철역,37.612328,127.029704,2025-10-31,8657,11,서울특별시,서울BIS
SEB107000002,길음2동주민센터,37.60611,127.02747,2025-10-31,8002,11,서울특별시,서울BIS
SEB123000189,거여삼거리,37.492768,127.152763,2025-10-31,24279,11,서울특별시,서울BIS
SEB206000248,정자3동행정복지센터,37.360287,127.1192802,2025-10-31,47041,11,서울특별시,서울BIS
SEB100000036,안국역.서울공예박물관,37.5760695,126.9839957,2025-10-31,1131,11,서울특별시,서울BIS
SEB100900079,힐탑,37.6116055,126.9690205,2025-10-31,1586,11,서울특별시,서울BIS
SEB111000291,녹번역,37.600877,126.934225,2025-10-31,12381,11,서울특별시,서울BIS
SEB112000424,홍제역4번출구,37.5893732,126.9430827,2025-10-31,13334,11,서울특별시,서울BIS
SEB207000374,가능동우체국,37.7481597,127.0343535,2025-10-31,61114,11,서울특별시,서울BIS
SEB106000060,면목6거리,37.59288,127.087857,2025-10-31,7154,11,서울특별시,서울BIS
SEB115000305,마곡수명산파크2단지,37.554787,126.826058,2025-10-31,16419,11,서울특별시,서울BIS
SEB218000320,고양경찰서.토당청소년수련관(중,37.6273243,126.8287078,2025-10-31,35635,11,서울특별시,서울BIS
SEB109900151,도봉1파출소,37.67952,127.043648,2025-10-31,10604,11,서울특별시,서울BIS
SEB120000390,롯데백화점관악점,37.489744,126.924916,2025-10-31,21827,11,서울특별시,서울BIS
SEB120000145,벽산블루밍벽산아파트303동앞,37.491943,126.94437,2025-10-31,21247,11,서울특별시,서울BIS
SEB111900018,천사원입구.서북병원,37.6046059,126.9072233,2025-10-31,12528,11,서울특별시,서울BIS
SEB112900095,금강빌라.인왕중학교,37.5918227,126.9519917,2025-10-31,13542,11,서울특별시,서울BIS
SEB124000025,강동역1번출구.동신중학교,37.536283,127.131857,2025-10-31,25125,11,서울특별시,서울BIS
SEB124000187,상일동빌라단지,37.545463,127.159111,2025-10-31,25299,11,서울특별시,서울BIS
SEB108000339,미아사거리역2번출구,37.613858,127.030812,2025-10-31,9739,11,서울특별시,서울BIS
SEB117900141,한일유엔아이APT,37.4856182,126.8759503,2025-10-31,17576,11,서울특별시,서울BIS
SEB106900022,진주빌라.바다약국,37.58827,127.100031,2025-10-31,7502,11,서울특별시,서울BIS
SEB111000012,구파발역입구,37.637116,126.916837,2025-10-31,12012,11,서울특별시,서울BIS
SEB120900113,산성교회,37.4885912,126.941601,2025-10-31,21775,11,서울특별시,서울BIS
SEB213000100,광명시민회관,37.4760948,126.8652104,2025-10-31,38108,11,서울특별시,서울BIS
SEB112900188,연대앞.세브란스병원,37.560294,126.935592,2025-10-31,13821,11,서울특별시,서울BIS
SEB105000005,신답초등학교.청계한신휴플러스,37.5717559,127.0447281,2025-10-31,6005,11,서울특별시,서울BIS
SEB123000518,호수임광아파트,37.5106263,127.1067263,2025-10-31,24485,11,서울특별시,서울BIS
SEB210000163,신중동역4번출구.롯데백화점,37.5036838,126.772893,2025-10-31,46082,11,서울특별시,서울BIS
SEB123000620,힐스테이트송파.송파더센트레,37.4794843,127.1419922,2025-10-31,24418,11,서울특별시,서울BIS
SEB112000067,연희3거리,37.5678664,126.9319224,2025-10-31,13150,11,서울특별시,서울BIS
SEB117900066,꿈나래어린이집,37.454828,126.897213,2025-10-31,18572,11,서울특별시,서울BIS
SEB120000191,농생대,37.4571128,126.9493877,2025-10-31,21293,11,서울특별시,서울BIS
SEB104900080,영화사입구,37.5540834,127.0941502,2025-10-31,5717,11,서울특별시,서울BIS
SEB108000155,경남아너스빌.꿈의숲해링턴아파트,37.6167487,127.0345744,2025-10-31,9243,11,서울특별시,서울BIS
SEB112000042,홍제우체국,37.586895,126.946047,2025-10-31,13125,11,서울특별시,서울BIS
SEB121000199,우성아파트.양재초등학교,37.474572,127.031828,2025-10-31,22275,11,서울특별시,서울BIS
SEB124000355,둔촌동역,37.527528,127.136444,2025-10-31,25727,11,서울특별시,서울BIS
SEB124000116,강동성심병원(동신중학교),37.5373426,127.1352326,2025-10-31,25225,11,서울특별시,서울BIS
SEB117000312,패션단지,37.4784904,126.8885942,2025-10-31,18780,11,서울특별시,서울BIS
SEB118900118,대림1동새마을금고,37.493358,126.9042511,2025-10-31,19834,11,서울특별시,서울BIS
SEB106900004,중화동종점,37.5999332,127.0826438,2025-10-31,7523,11,서울특별시,서울BIS
SEB116000006,구일역.제일제당,37.49971,126.87453,2025-10-31,17006,11,서울특별시,서울BIS
SEB219000295,탄현큰마을.쌍용아파트,37.6993157,126.7631887,2025-10-31,36607,11,서울특별시,서울BIS
SEB110000287,대진여자고등학교,37.644552,127.067158,2025-10-31,11388,11,서울특별시,서울BIS
SEB117000087,은행나무입구사거리,37.4511117,126.9057879,2025-10-31,18173,11,서울특별시,서울BIS
SEB219000249,사단앞,37.6777772,126.7974066,2025-10-31,36143,11,서울특별시,서울BIS
SEB118000604,여의나루역,37.5272703,126.932128,2025-10-31,19901,11,서울특별시,서울BIS
SEB103900061,충북상회,37.5527922,127.0310093,2025-10-31,4702,11,서울특별시,서울BIS
SEB120000146,구로디지털단지역,37.483824,126.902687,2025-10-31,21248,11,서울특별시,서울BIS
SEB113000207,한강밤섬자이아파트,37.5457358,126.9277926,2025-10-31,14310,11,서울특별시,서울BIS
SEB122900070,대왕초등학교,37.4647336,127.1060868,2025-10-31,23543,11,서울특별시,서울BIS
SEB117900136,벽산3단지앞,37.45302,126.91707,2025-10-31,18847,11,서울특별시,서울BIS
SEB219000179,중산마을2단지.해태쇼핑.코오롱,37.6934931,126.7788298,2025-10-31,36641,11,서울특별시,서울BIS
SEB106000159,중화역3번출구,37.6014504,127.0789975,2025-10-31,7254,11,서울특별시,서울BIS
SEB119900310,남성초등학교입구,37.4837563,126.9769232,2025-10-31,20496,11,서울특별시,서울BIS
SEB118900159,동양아파트,37.541761,126.89027,2025-10-31,19794,11,서울특별시,서울BIS
SEB108000193,우이동도선사입구,37.662789,127.012956,2025-10-31,9286,11,서울특별시,서울BIS
SEB120000457,서원동승리교앞,37.481586,126.929906,2025-10-31,21369,11,서울특별시,서울BIS
